annee;siret;siren;nom_commune;code_insee;depenses_culturelles_totales_keur;depenses_culturelles_fonctionnement_keur;depenses_culturelles_investissement_keur;depenses_culturelles_totales_euros_par_habitant;depenses_culturelles_fonctionnement_euros_par_habitant;depenses_culturelles_investissement_euros_par_habitant;depenses_culturelles_totales_pct;depenses_culturelles_fonctionnement_pct;depenses_culturelles_investissement_pct;population_2023
2023;21620132700063;216201327;00000;62132;238;238;1;47;47;0;0,027;0,031;0,001;5075
2023;21620133500017;216201335;00000;62133;489;461;29;60;56;4;0,036;0,068;0,004;8222
2023;20006146300010;200061463;00000;22055;515;372;143;73;53;20;0,046;0,05;0,038;7075
2023;21060018500016;210600185;00000;06018;1439;1366;73;145;138;7;0,062;0,092;0,009;9926
2023;21400046500010;214000465;00000;40046;3284;3003;281;228;209;20;0,112;0,127;0,048;14393
2023;21670043500011;216700435;00000;67043;4267;1926;2341;241;109;132;0,165;0,11;0,278;17735
2023;21670046800012;216700468;00000;67046;1897;1575;322;149;123;25;0,101;0,135;0,045;12759
2023;21570089900010;215700899;00000;57089;620;215;405;123;43;80;0,075;0,045;0,116;5056
2023;21640132300011;216401323;00000;64132;580;460;120;125;99;26;0,09;0,095;0,075;4647
2023;21310069600011;213100696;00000;31069;10196;8931;1264;383;336;48;0,121;0,126;0,092;26600
2023;21440015200051;214400152;00000;44015;886;447;439;86;44;43;0,07;0,053;0,103;10261
2023;21540076300011;215400763;00000;54076;326;295;31;82;74;8;0,081;0,084;0,065;3991
2023;21140076700011;211400767;00000;14076;465;456;8;80;78;2;0,059;0,064;0,01;5836
2023;21330056900018;213300569;00000;33056;2418;2265;152;152;143;10;0,086;0,111;0,02;15862
2023;21630042600014;216300426;00000;63042;235;222;13;61;58;3;0,071;0,076;0,035;3834
2023;21710040300013;217100403;00000;71040;984;919;66;159;149;11;0,127;0,134;0,074;6177
2023;21330058500014;213300585;00000;33058;413;292;122;82;58;24;0,068;0,052;0,226;5014
2023;21620139200075;216201392;00000;62139;41;40;1;8;8;0;0,009;0,01;0,001;5100
2023;21540079700019;215400797;00000;54079;447;424;23;96;91;5;0,037;0,054;0,005;4669
2023;21370027100017;213700271;00000;37027;245;148;98;46;28;18;0,044;0,033;0,094;5329
2023;21410018200010;214100182;00000;41018;5922;4519;1402;123;94;29;0,064;0,063;0,068;48127
2023;21680042500086;216800425;00000;68042;387;294;93;79;60;19;0,025;0,023;0,034;4898
2023;21930008400015;219300084;00000;93008;6275;5654;621;114;103;11;0,041;0,045;0,022;55066
2023;21470031200017;214700312;00000;47031;1539;1068;470;268;186;82;0,189;0,172;0,247;5733
2023;21080065200153;210800652;00000;08081;943;81;861;186;16;170;0,161;0,022;0,385;5082
2023;21020092900011;210200929;00000;02095;398;342;56;69;59;10;0,056;0,062;0,035;5778
2023;21290011200013;212900112;00000;29011;94;81;13;26;22;4;0,029;0,032;0,021;3650
2023;21920009400015;219200094;00000;92009;3165;2907;258;106;98;9;0,055;0,06;0,028;29817
2023;21780073900013;217800739;00000;78073;1228;1116;112;81;74;7;0,052;0,057;0,027;15184
2023;21760108700018;217601087;00000;76108;525;509;16;36;35;1;0,035;0,044;0,004;14753
2023;21770037600015;217700376;00000;77037;762;89;673;125;15;111;0,067;0,013;0,143;6080
2023;21770040000013;217700400;00000;77040;48;48;0;13;13;0;0,011;0,014;0;3754
2023;21940004100014;219400041;00000;94004;851;774;76;49;45;4;0,028;0,03;0,02;17345
2023;21910085600018;219100856;00000;91085;242;70;172;63;18;45;0,067;0,026;0,175;3853
2023;21760114500014;217601145;00000;76114;1299;1219;80;111;104;7;0,071;0,078;0,031;11684
2023;21840019000011;218400190;00000;84019;2525;1818;707;180;129;50;0,112;0,097;0,184;14043
2023;21680043300015;216800433;00000;68043;98;96;2;23;23;0;0,043;0,045;0,014;4174
2023;21660021300096;216600213;00000;66021;73;56;17;9;7;2;0,01;0,008;0,02;7734
2023;21530034400011;215300344;00000;53034;575;544;30;90;85;5;0,074;0,095;0,015;6381
2023;21910086400137;219100864;00000;91086;71;68;3;7;7;0;0,004;0,006;0,001;10426
2023;21590090300018;215900903;00000;59090;917;835;82;92;84;8;0,071;0,082;0,03;9944
2023;21930010000019;219300100;00000;93010;2980;2942;38;56;55;1;0,027;0,031;0,003;53509
2023;21470032000010;214700320;00000;47032;248;227;21;39;36;3;0,036;0,043;0,014;6369
2023;21720039300015;217200393;00000;72039;116;112;5;31;29;1;0,032;0,037;0,007;3806
2023;21940011600014;219400116;00000;94011;1077;1022;56;58;55;3;0,021;0,024;0,006;18488
2023;21280051000019;212800510;00000;28051;424;120;303;86;24;61;0,077;0,028;0,257;4942
2023;21740042300018;217400423;00000;74042;1195;1151;43;93;89;3;0,062;0,099;0,006;12902
2023;21780089500013;217800895;00000;78089;340;302;38;69;61;8;0,049;0,065;0,017;4924
2023;21760103800011;217601038;00000;76103;677;566;111;103;86;17;0,089;0,101;0,055;6561
2023;21740043100011;217400431;00000;74043;410;409;1;69;69;0;0,05;0,064;0,001;5915
2023;21420022200013;214200222;00000;42022;157;153;5;37;36;1;0,036;0,048;0,004;4272
2023;21760116000013;217601160;00000;76116;164;147;16;41;37;4;0,047;0,051;0,028;4036
2023;21330063500017;213300635;00000;33063;82525;70602;11923;314;268;45;0,186;0,2;0,132;263247
2023;21650100700019;216501007;00000;65100;171;15;156;31;3;28;0,04;0,004;0,41;5543
2023;21200042600016;212000426;00000;02042;257;246;11;27;26;1;0,024;0,033;0,003;9432
2023;21830019200018;218300192;00000;83019;1109;1109;0;134;134;0;0,042;0,07;0;8277
2023;20005373400014;200053734;00000;60088;184;146;38;38;30;8;0,037;0,035;0,054;4844
2023;20006387300018;200063873;00000;27090;59;59;0;16;16;0;0,023;0,027;0;3786
2023;21440018600018;214400186;00000;44018;512;449;62;62;55;8;0,065;0,064;0,067;8241
2023;21640140600014;216401406;00000;64140;542;513;29;61;57;3;0,045;0,062;0,007;8935
2023;21130015700016;211300157;00000;13015;4148;4093;55;272;268;4;0,198;0,266;0,01;15257
2023;21590092900013;215900929;00000;59092;160;159;2;40;40;0;0,032;0,036;0,002;3979
2023;21490035900016;214900359;00000;49035;219;206;13;32;30;2;0,028;0,036;0,007;6897
2023;20000874600014;200008746;00000;97604;0;0;0;0;0;0;0;0;0;6503
2023;21950091500018;219500915;00000;95091;279;276;2;42;42;0;0,035;0,037;0,004;6654
2023;21780092900010;217800929;00000;78092;3158;433;2725;346;48;299;0,243;0,053;0,561;9127
2023;21440020200013;214400202;00000;44020;3026;2835;191;146;137;9;0,107;0,112;0,063;20748
2023;21971106600015;219711066;00000;97106;221;219;1;32;32;0;0,016;0,019;0;6869
2023;21300047400014;213000474;00000;30047;0;0;0;0;0;0;0;0;0;6374
2023;21570097200015;215700972;00000;57097;0;0;0;0;0;0;0;0;0;5635
2023;20006535700010;200065357;00000;24053;1187;1143;44;107;103;4;0,07;0,085;0,012;11090
2023;21330065000016;213300650;00000;33065;139;92;47;37;24;12;0,02;0,026;0,015;3818
2023;21310079500011;213100795;00000;31079;73;73;0;15;15;0;0,017;0,019;0;4845
2023;21920012800011;219200128;00000;92012;22403;20865;1538;183;171;13;0,093;0,099;0,052;122162
2023;21620160800017;216201608;00000;62160;11621;8822;2799;284;215;68;0,161;0,151;0,201;40985
2023;21710047800015;217100478;00000;71047;411;366;45;86;77;9;0,041;0,044;0,025;4756
2023;21590094500019;215900945;00000;59094;1489;1239;250;209;174;35;0,166;0,151;0,324;7135
2023;21170058800018;211700588;00000;17058;70;68;2;19;19;1;0,019;0,024;0,003;3644
2023;21270103100016;212701031;00000;27103;330;249;81;82;62;20;0,088;0,08;0,129;4012
2023;21350032500062;213500325;00000;35032;147;138;10;32;30;2;0,028;0,035;0,007;4644
2023;21290015300017;212900153;00000;29015;174;157;18;48;44;5;0,049;0,078;0,011;3608
2023;21260057100013;212600571;00000;26057;716;704;13;72;71;1;0,062;0,071;0,007;9977
2023;21010053300012;210100533;00000;01053;8429;7698;731;194;178;17;0,108;0,127;0,041;43363
2023;21180033900882;211800339;00000;18033;17476;15300;2176;263;231;33;0,18;0,195;0,119;66385
2023;21920014400018;219200144;00000;92014;3739;2283;1457;176;107;68;0,069;0,065;0,077;21291
2023;21260058900015;212600589;00000;26058;445;439;7;22;22;0;0,017;0,024;0,001;20331
2023;21380053500014;213800535;00000;38053;2727;2542;185;91;85;6;0,06;0,074;0,017;30011
2023;21070042300010;210700423;00000;07042;35;8;27;5;1;4;0,004;0,001;0,014;7353
2023;21730054000010;217300540;00000;73054;1169;960;210;155;127;28;0,036;0,039;0,027;7561
2023;21370031300017;213700313;00000;37031;952;441;511;244;113;131;0,188;0,106;0,559;3897
2023;21850034600018;218500346;00000;85034;36;33;2;10;9;1;0,01;0,015;0,002;3529
2023;21590098600013;215900986;00000;59098;337;336;1;70;69;0;0,058;0,065;0,001;4845
2023;21910097100015;219100971;00000;91097;229;229;0;28;28;0;0,02;0,027;0;8057
2023;21540090400011;215400904;00000;54090;43;43;0;10;10;0;0,013;0,015;0;4190
2023;21670061700014;216700617;00000;67061;113;107;6;30;28;2;0,028;0,032;0,007;3814
2023;21570106100016;215701061;00000;57106;200;195;4;50;49;1;0,039;0,052;0,003;4001
2023;20008412700014;200084127;00000;24064;71;3;68;19;1;18;0,018;0,001;0,065;3762
2023;21974002400019;219740024;00000;97402;30;22;9;2;2;1;0,001;0,001;0,001;13622
2023;21630050900017;216300509;00000;63050;239;235;3;68;67;1;0,074;0,087;0,007;3506
2023;21590107500014;215901075;00000;59107;991;891;101;219;197;22;0,117;0,115;0,134;4521
2023;21350037400011;213500374;00000;35037;193;163;30;29;25;5;0,031;0,036;0,018;6589
2023;21620173100017;216201731;00000;62173;209;113;97;40;22;19;0,029;0,023;0,041;5201
2023;21560023000019;215600230;00000;56023;152;148;4;22;21;1;0,022;0,033;0,002;7078
2023;21500076100019;215000761;00000;50076;234;216;18;66;61;5;0,058;0,066;0,024;3542
2023;21600103200012;216001032;00000;60103;234;223;11;58;55;3;0,045;0,064;0,007;4047
2023;21820025100013;218200251;00000;82025;515;97;418;136;26;110;0,118;0,037;0,244;3804
2023;21790049700017;217900497;00000;79049;1999;932;1067;96;45;51;0,079;0,051;0,152;20846
2023;21290019500018;212900195;00000;29019;17270;13609;3661;122;96;26;0,116;0,108;0,163;142110
2023;21350040800017;213500408;00000;35040;150;137;13;40;37;4;0,045;0,05;0,022;3711
2023;21600104000015;216001040;00000;60104;347;295;52;81;69;12;0,052;0,083;0,017;4302
2023;20005824600014;200058246;00000;27112;958;340;618;216;77;139;0,171;0,094;0,311;4445
2023;21850035300014;218500353;00000;85035;372;341;31;72;66;6;0,045;0,064;0,011;5180
2023;21910103700014;219101037;00000;91103;2336;2077;258;85;76;9;0,049;0,061;0,019;27361
2023;21140101300019;211401013;00000;14101;192;190;2;47;46;1;0,055;0,067;0,003;4140
2023;21910105200112;219101052;00000;91105;703;655;49;79;74;6;0,047;0,076;0,008;8882
2023;21050023700016;210500237;00000;05023;3385;1536;1849;305;139;167;0,127;0,086;0,208;11095
2023;21450053000016;214500530;00000;45053;519;448;72;98;84;14;0,085;0,084;0,096;5307
2023;20005729700018;200057297;00000;50082;92;67;25;16;11;4;0,012;0,014;0,008;5936
2023;21160061400013;211600614;00000;16061;141;67;74;33;16;17;0,041;0,024;0,12;4302
2023;21290020300010;212900203;00000;29020;246;192;55;42;33;9;0,035;0,033;0,041;5850
2023;21770053300011;217700533;00000;77053;2143;1873;270;110;96;14;0,076;0,091;0,036;19447
2023;21690027400012;216900274;00000;69027;1774;1666;109;141;133;9;0,079;0,117;0,013;12572
2023;21830023400018;218300234;00000;83023;1762;1500;261;98;84;15;0,048;0,072;0,016;17964
2023;21690028200015;216900282;00000;69028;456;351;105;68;52;16;0,068;0,085;0,04;6702
2023;21270116300017;212701163;00000;27116;58;56;2;13;13;0;0,01;0,012;0,002;4336
2023;21430040200010;214300402;00000;43040;974;936;38;142;137;6;0,108;0,134;0,019;6851
2023;20006458200014;200064582;00000;49050;732;389;343;66;35;31;0,071;0,054;0,113;11179
2023;21190310900018;211903109;00000;19031;13992;12471;1521;297;264;32;0,151;0,174;0,073;47175
2023;21430041000013;214300410;00000;43041;212;212;0;47;47;0;0,044;0,058;0;4464
2023;21690029000018;216900290;00000;69029;6109;4189;1920;143;98;45;0,11;0,097;0,153;42819
2023;21770055800018;217700558;00000;77055;33;29;4;7;6;1;0,005;0,006;0,004;4900
2023;21620178000014;216201780;00000;62178;2393;2085;308;107;94;14;0,057;0,071;0,025;22306
2023;21590112500017;215901125;00000;59112;578;567;11;51;50;1;0,035;0,051;0,002;11373
2023;21330075900015;213300759;00000;33075;2475;1374;1101;123;69;55;0,095;0,065;0,225;20066
2023;21310091000016;213100910;00000;31091;1212;1181;31;198;193;5;0,088;0,157;0,005;6111
2023;21670067400015;216700674;00000;67067;338;329;9;33;32;1;0,041;0,053;0,005;10165
2023;21910114400018;219101144;00000;91114;1214;943;271;47;37;11;0,031;0,03;0,034;25775
2023;20005790900018;200057909;00000;68056;13;13;0;2;2;0;0,001;0,002;0;8297
2023;21910115100013;219101151;00000;91115;81;58;24;22;16;7;0,014;0,019;0,009;3639
2023;21950116000010;219501160;00000;95116;226;226;0;51;51;0;0,037;0,047;0;4402
2023;21350047300011;213500473;00000;35047;2535;2103;432;130;108;22;0,122;0,122;0,125;19561
2023;21940015700018;219400157;00000;94015;2816;2606;210;158;146;12;0,082;0,091;0,038;17796
2023;21780117400012;217801174;00000;78117;645;489;156;106;80;26;0,045;0,046;0,043;6097
2023;21620186300018;216201863;00000;62186;851;765;86;70;63;7;0,054;0,053;0,059;12152
2023;21910122700011;219101227;00000;91122;1067;1031;35;113;109;4;0,078;0,089;0,017;9442
2023;21770058200018;217700582;00000;77058;1048;1027;21;39;38;1;0,02;0,025;0,002;26907
2023;21860041900012;218600419;00000;86041;217;184;34;22;18;3;0,022;0,024;0,017;10127
2023;21360031500013;213600315;00000;36031;0;0;0;0;0;0;0;0;0;4579
2023;21130018100016;211300181;00000;13018;130;128;2;29;28;1;0,019;0,027;0,001;4530
2023;21660028800015;216600288;00000;66028;1436;1195;241;136;113;23;0,097;0,1;0,085;10580
2023;21140117900018;211401179;00000;14117;2104;1527;577;594;431;163;0,101;0,099;0,107;3541
2023;21130019900018;211300199;00000;13019;1106;1068;38;107;103;4;0,054;0,081;0,005;10332
2023;21940016500011;219400165;00000;94016;2307;1593;714;76;52;23;0,04;0,031;0,122;30492
2023;21330080900018;213300809;00000;33080;472;346;126;71;52;19;0,068;0,063;0,086;6695
2023;21840026500011;218400265;00000;84026;417;382;35;97;89;8;0,091;0,096;0,061;4297
2023;21140118700011;211401187;00000;14118;28633;18607;10027;262;170;92;0,205;0,175;0,299;109401
2023;21060027600013;210600276;00000;06027;3918;3654;264;75;70;5;0,058;0,07;0,017;52575
2023;21460042100017;214600421;00000;46042;5488;3996;1492;260;190;71;0,148;0,144;0,158;21081
2023;21300060700019;213000607;00000;30060;0;0;0;0;0;0;0;0;0;4198
2023;21620193900016;216201939;00000;62193;10466;9896;570;154;145;8;0,089;0,102;0,027;68193
2023;21830029100018;218300291;00000;83029;0;0;0;0;0;0;0;0;0;3567
2023;21620194700019;216201947;00000;62194;323;293;30;58;53;5;0,043;0,047;0,024;5539
2023;21690034000011;216900340;00000;69034;3651;3287;364;83;75;8;0,065;0,077;0,026;43929
2023;21200050900019;212000509;00000;02050;932;335;597;159;57;102;0,069;0,031;0,222;5848
2023;21300062300016;213000623;00000;30062;161;161;0;27;27;0;0,032;0,043;0;6013
2023;21840029900010;218400299;00000;84029;65;65;0;14;14;0;0,011;0,012;0;4636
2023;21640160400014;216401604;00000;64160;717;383;334;107;57;50;0,069;0,058;0,087;6731
2023;21590122400018;215901224;00000;59122;2707;2349;358;84;73;11;0,057;0,07;0,026;32128
2023;21800157600014;218001576;00000;80157;0;0;0;0;0;0;0;0;0;4494
2023;21440025100010;214400251;00000;44025;43;38;6;11;9;1;0,011;0,013;0,005;4016
2023;21350049900016;213500499;00000;35049;470;208;262;87;39;48;0,046;0,025;0,133;5405
2023;21330090800018;213300908;00000;33090;1122;979;143;185;161;24;0,102;0,109;0,07;6074
2023;21340051800014;213400518;00000;34051;0;0;0;0;0;0;0;0;0;3614
2023;21660037900012;216600379;00000;66037;830;697;133;64;54;10;0,024;0,026;0,016;12916
2023;21060029200010;210600292;00000;06029;37767;30293;7473;516;414;102;0,144;0,161;0,101;73159
2023;21660038700015;216600387;00000;66038;123;121;3;19;18;0;0,014;0,018;0,001;6611
2023;21760157400163;217601574;00000;76157;1732;1567;165;122;111;12;0,079;0,096;0,031;14157
2023;21400065500016;214000655;00000;40065;1169;1097;72;123;116;8;0,054;0,075;0,01;9494
2023;21060032600016;210600326;00000;06032;960;154;806;210;34;176;0,099;0,019;0,478;4585
2023;21120052200012;211200522;00000;12052;162;161;1;36;36;0;0,024;0,033;0,001;4516
2023;21971107400019;219711074;00000;97107;343;343;0;19;19;0;0,011;0,013;0;17788
2023;21590131500014;215901315;00000;59131;866;650;216;108;81;27;0,062;0,074;0,042;8030
2023;21330096500018;213300965;00000;33096;521;472;49;62;56;6;0,047;0,053;0,023;8355
2023;21310107400010;213101074;00000;31107;266;263;3;45;44;1;0,036;0,042;0,003;5954
2023;21110069800011;211100698;00000;11069;5668;5405;263;118;113;6;0,073;0,087;0,017;47854
2023;20008557900015;200085579;00000;50099;1741;376;1365;168;36;131;0,124;0,036;0,377;10389
2023;21290024500011;212900245;00000;29024;1171;1021;150;151;131;19;0,102;0,119;0,053;7773
2023;21330099900017;213300999;00000;33099;93;93;0;22;22;0;0,024;0,034;0;4207
2023;21810060000012;218100600;00000;81060;756;705;52;75;70;5;0,065;0,068;0,041;10036
2023;21560034700011;215600347;00000;56034;981;858;123;226;198;28;0,087;0,097;0,051;4337
2023;21830033300018;218300333;00000;83033;0;0;0;0;0;0;0;0;0;3623
2023;21130119700011;211301197;00000;13119;628;588;40;94;88;6;0,081;0,108;0,017;6706
2023;21840030700011;218400307;00000;84030;0;0;0;0;0;0;0;0;0;3505
2023;21840031500014;218400315;00000;84031;6719;5367;1352;220;176;44;0,136;0,129;0,174;30564
2023;21440026900012;214400269;00000;44026;3390;3300;90;162;157;4;0,119;0,135;0,023;20963
2023;21830034100011;218300341;00000;83034;2479;2119;360;258;220;37;0,142;0,152;0,102;9627
2023;21780123200174;217801232;00000;78123;441;431;10;25;25;1;0,015;0,018;0,002;17542
2023;21780124000011;217801240;00000;78124;1284;1176;108;84;77;7;0,056;0,067;0,02;15335
2023;21060033400010;210600334;00000;06033;1317;1256;61;101;97;5;0,057;0,057;0,047;13010
2023;21130021500012;211300215;00000;13021;338;331;7;58;57;1;0,035;0,04;0,005;5831
2023;21620215000019;216202150;00000;62215;1426;1243;183;80;70;10;0,063;0,067;0,047;17761
2023;21972205500015;219722055;00000;97205;96;96;0;21;21;0;0,012;0,014;0;4533
2023;21130022300016;211300223;00000;13022;1316;1194;122;191;173;18;0,072;0,078;0,04;6889
2023;21310113200016;213101132;00000;31113;313;56;257;21;4;18;0,017;0,004;0,064;14636
2023;21310116500016;213101165;00000;31116;239;92;147;22;8;14;0,015;0,009;0,029;10901
2023;21470052800018;214700528;00000;47052;487;472;15;106;103;3;0,071;0,072;0,047;4575
2023;21310117300010;213101173;00000;31117;282;179;103;63;40;23;0,046;0,059;0,033;4508
2023;21110076300013;211100763;00000;11076;837;712;126;65;55;10;0,043;0,051;0,023;12978
2023;21330104700014;213301047;00000;33104;38;25;12;8;5;3;0,009;0,007;0,025;4885
2023;21310118100013;213101181;00000;31118;453;340;113;67;50;17;0,041;0,048;0,028;6796
2023;21340057500014;213400575;00000;34057;1877;1362;515;79;57;22;0,046;0,058;0,03;23875
2023;21820033500014;218200335;00000;82033;2168;2116;52;151;147;4;0,11;0,134;0,013;14404
2023;21810065900018;218100659;00000;81065;3986;3164;822;91;72;19;0,059;0,057;0,069;43833
2023;21340058300018;213400583;00000;34058;1069;537;532;164;82;82;0,14;0,092;0,295;6529
2023;21560036200010;215600362;00000;56036;369;345;24;51;47;3;0,032;0,049;0,006;7298
2023;21760165700018;217601657;00000;76165;828;807;22;82;80;2;0,059;0,069;0,01;10061
2023;21590139800010;215901398;00000;59139;1714;1125;588;121;79;42;0,075;0,06;0,143;14170
2023;21840034900013;218400349;00000;84034;75;60;15;15;12;3;0,013;0,012;0,021;5197
2023;21820037600018;218200376;00000;82037;153;125;29;22;18;4;0,015;0,016;0,013;7022
2023;21840035600018;218400356;00000;84035;5321;3135;2186;203;120;83;0,134;0,113;0,185;26206
2023;21830036600018;218300366;00000;83036;1096;1042;54;142;135;7;0,039;0,052;0,006;7735
2023;21300075500016;213000755;00000;30075;150;126;24;34;28;5;0,031;0,037;0,017;4487
2023;21973302900017;219733029;00000;97302;1488;1464;24;22;22;0;0,013;0,017;0,001;66327
2023;21310135500013;213101355;00000;31135;211;208;3;44;43;1;0,034;0,043;0,002;4824
2023;21340069000011;213400690;00000;34069;218;218;0;42;42;0;0,03;0,048;0;5220
2023;21630063200017;216300632;00000;63063;2217;1955;263;244;215;29;0,184;0,206;0,101;9075
2023;20008389700013;200083897;00000;79061;1033;334;699;261;84;177;0,199;0,105;0,349;3960
2023;21330119500011;213301195;00000;33119;3978;3943;35;151;150;1;0,076;0,105;0,002;26278
